Date,MSFT,AAPL,AMZN,FB,BRK.B,JPM,JNJ,XOM,MMM,ABT,ALXN,ALGN,BAC,BK
2016-12-12,62.17,113.3,760.12,117.77,166.12,84.73,115.36,90.98,179.64,39.2,115.08,98.53,22.61,48.22
2016-12-13,62.98,115.19,774.34,120.31,166.62,84.76,115.89,92.58,178.83,39.44,110.01,99.15,22.61,48.28
2016-12-14,62.68,115.19,768.82,120.21,165.06,84.73,114.99,90.58,176.6,38.82,113.52,98.6,22.67,48.07
2016-12-15,62.58,115.82,761.0,120.57,165.73,86.0,115.89,90.89,176.02,38.93,116.7,100.27,23.16,48.35
2016-12-16,62.3,115.97,757.77,119.87,164.76,84.94,115.88,91.18,177.45,38.1,120.04,101.14,22.66,47.56
2016-12-19,63.62,116.64,766.0,119.24,165.35,85.43,116.02,90.42,178.16,38.34,114.56,100.25,22.48,47.28
2016-12-20,63.54,116.95,771.22,119.09,166.36,86.53,115.66,90.43,178.65,38.19,116.72,99.39,22.71,47.68
2016-12-21,63.54,117.06,770.6,119.04,165.95,86.75,115.31,90.28,178.43,38.24,118.99,98.71,22.63,47.55
2016-12-22,63.55,116.29,766.34,117.4,166.03,86.89,115.44,90.87,179.2,38.29,125.85,98.21,22.54,47.61
2016-12-23,63.24,116.52,760.59,117.27,165.32,87.05,115.96,90.71,178.75,38.42,127.19,98.5,22.6,47.58
2016-12-27,63.28,117.26,771.4,118.01,164.95,87.13,115.91,90.75,178.92,38.6,126.06,98.66,22.61,47.73
2016-12-28,62.99,116.76,772.13,116.92,163.75,86.5,115.1,90.3,178.08,38.22,123.73,96.8,22.33,47.65
2016-12-29,62.9,116.73,765.15,116.35,163.05,85.89,115.49,90.35,178.41,38.31,123.63,96.96,22.0,47.34
2016-12-30,62.14,115.82,749.87,115.05,162.98,86.29,115.21,90.26,178.57,38.41,122.35,96.13,22.1,47.38
2017-01-03,62.58,116.15,753.67,116.86,163.83,87.23,115.84,90.89,178.05,39.05,122.63,96.96,22.53,47.96
2017-01-04,62.3,116.02,757.18,118.69,164.08,86.91,115.65,89.89,178.32,39.36,127.11,97.77,22.95,48.71
2017-01-05,62.3,116.61,780.45,120.67,163.3,86.11,116.86,88.55,177.71,39.7,139.18,94.82,22.68,48.09
2017-01-06,62.84,117.91,795.99,123.41,163.41,86.12,116.3,88.5,178.23,40.78,143.61,94.08,22.68,48.17
2017-01-09,62.64,118.99,796.92,124.9,162.02,86.18,116.28,87.04,177.27,40.74,144.77,94.79,22.55,47.64
2017-01-10,62.62,119.11,795.9,124.35,161.47,86.43,116.16,85.93,176.58,41.29,143.67,96.13,22.94,47.72
2017-01-11,63.19,119.75,799.02,126.09,162.23,87.08,114.73,86.81,177.89,41.08,136.66,96.0,23.07,48.03
2017-01-12,62.61,119.25,813.64,126.62,161.41,86.24,114.62,86.34,177.44,40.72,137.35,95.55,22.92,47.46
2017-01-13,62.7,119.04,817.14,128.34,161.9,86.7,114.6,86.35,177.39,40.93,136.93,96.01,23.01,47.74
2017-01-17,62.53,120.0,809.72,127.87,159.64,83.55,114.87,87.36,177.26,40.9,135.3,95.34,22.05,46.43
2017-01-18,62.5,119.99,807.48,127.92,160.49,83.94,114.7,86.28,178.49,40.76,135.87,94.42,22.63,46.23
2017-01-19,62.3,119.78,809.04,127.55,159.41,83.3,114.2,84.73,178.68,40.4,134.35,90.55,22.53,44.84
2017-01-20,62.74,120.0,808.33,127.04,160.21,83.67,114.15,85.89,178.49,40.46,131.97,91.7,22.64,44.56
2017-01-23,62.96,120.08,817.88,128.93,158.81,83.71,113.91,84.97,178.51,40.34,131.49,92.04,22.56,43.87
2017-01-24,63.52,119.97,822.44,129.37,160.72,84.72,111.76,85.09,175.97,40.31,129.87,91.65,22.95,44.63
2017-01-25,63.68,121.88,836.52,131.48,164.25,86.03,112.8,85.34,176.73,40.31,129.46,93.41,23.37,44.91
2017-01-26,64.27,121.94,839.15,132.78,164.92,86.75,111.84,85.6,176.82,40.96,128.2,92.23,23.44,44.97
2017-01-27,65.78,121.95,835.77,132.18,164.4,86.93,113.38,85.51,177.48,41.0,129.23,90.93,23.36,44.78
2017-01-30,65.13,121.63,830.38,130.98,164.8,86.03,113.13,84.86,175.42,41.01,128.05,89.98,22.95,44.67
2017-01-31,64.65,121.35,823.48,130.32,164.14,84.63,113.25,83.89,174.82,41.77,130.68,91.69,22.64,44.73
2017-02-01,63.58,128.75,832.35,133.23,163.61,84.95,113.23,82.94,175.17,42.33,132.32,97.25,22.89,45.02
2017-02-02,63.17,128.53,839.95,130.84,163.0,84.59,113.57,83.45,174.18,42.75,128.38,95.13,22.72,44.8
2017-02-03,63.68,129.08,810.2,130.98,163.94,87.18,113.64,83.54,175.04,42.78,126.98,95.82,23.29,45.67
2017-02-06,63.64,130.29,807.64,132.06,163.42,86.77,113.4,83.31,175.1,42.43,128.19,93.85,23.12,45.66
2017-02-07,63.43,131.53,812.5,131.84,162.93,86.72,113.48,82.77,175.76,42.89,127.72,93.65,22.9,45.45
2017-02-08,63.34,132.04,819.71,134.2,162.87,85.96,113.4,81.48,177.07,42.4,126.37,94.17,22.67,45.14
2017-02-09,64.06,132.42,821.36,134.14,164.04,87.2,114.08,81.84,178.18,42.54,127.08,95.98,23.12,45.5
2017-02-10,64.0,132.12,827.46,134.19,164.01,87.0,115.24,82.52,179.0,42.74,126.51,96.97,23.08,45.56
2017-02-13,64.72,133.29,836.53,134.05,165.85,88.15,115.88,83.0,181.02,43.22,127.77,97.61,23.4,46.12
2017-02-14,64.57,135.02,836.39,133.85,166.95,89.56,116.36,82.82,181.6,43.65,129.5,98.39,24.06,46.82
2017-02-15,64.53,135.51,842.7,133.44,167.28,90.59,117.2,83.16,181.7,44.0,132.0,99.96,24.58,47.43
2017-02-16,64.52,135.345,844.14,133.84,167.74,90.53,118.08,82.3,183.41,44.2,130.39,100.42,24.58,47.07
2017-02-17,64.62,135.72,845.07,133.53,168.57,90.23,118.86,81.76,182.95,44.69,128.82,101.765,24.52,47.14
2017-02-21,64.49,136.7,856.44,133.72,168.92,91.01,119.66,81.89,183.37,45.01,129.89,101.86,24.78,47.5
2017-02-22,64.36,137.11,855.61,136.12,169.61,91.06,119.52,80.93,186.04,45.01,130.83,101.09,24.79,47.29
2017-02-23,64.62,136.53,852.19,135.36,170.15,91.13,121.7,81.78,187.19,45.4,130.44,101.16,24.58,47.34
2017-02-24,64.62,136.66,845.24,135.44,170.22,90.33,122.73,81.08,187.41,45.68,131.54,102.89,24.23,47.09
2017-02-27,64.23,136.93,848.64,136.41,170.63,90.43,122.4,81.54,186.91,45.46,132.2,102.26,24.57,47.11
2017-02-28,63.98,136.99,845.04,135.54,171.42,90.62,122.21,81.32,186.35,45.08,131.25,102.76,24.68,47.14
2017-03-01,64.94,139.79,853.08,137.42,177.28,93.6,123.86,83.02,189.86,45.59,134.21,103.83,25.5,48.5
2017-03-02,64.01,138.96,848.91,136.76,175.89,92.14,123.63,83.3,189.89,45.69,132.94,104.12,25.23,47.99
2017-03-03,64.25,139.78,849.88,137.17,175.68,92.8,123.79,82.46,189.31,45.25,134.99,104.04,25.44,47.95
2017-03-06,64.27,139.34,846.61,137.42,175.4,91.92,123.71,82.83,188.9,45.13,133.33,102.74,25.25,47.9
2017-03-07,64.4,139.52,846.02,137.3,175.3,91.41,123.83,82.52,189.09,45.0,129.18,103.15,25.21,47.67
2017-03-08,64.99,139.0,850.5,137.72,174.97,91.21,124.1,81.03,189.51,45.36,127.41,103.72,25.26,48.19
2017-03-09,64.73,138.68,853.0,138.24,175.37,91.57,125.95,81.67,189.9,45.63,126.55,105.36,25.35,47.93
2017-03-10,64.93,139.14,852.46,138.79,174.98,91.28,126.21,81.61,191.21,45.72,127.31,105.32,25.31,48.17
2017-03-13,64.71,139.2,854.59,139.6,175.39,91.36,126.68,81.42,191.52,45.53,124.74,107.99,25.3,48.35
2017-03-14,64.41,138.99,852.53,139.32,174.73,91.51,127.05,80.99,190.33,44.8,121.6,107.48,25.32,48.26
2017-03-15,64.75,140.46,852.97,139.72,174.67,91.73,128.96,82.0,191.2,45.32,122.12,110.31,25.18,48.33
2017-03-16,64.64,140.69,853.42,139.99,174.08,91.64,128.46,82.07,190.31,44.98,122.41,110.47,25.22,48.47
2017-03-17,64.87,139.99,852.31,139.84,172.82,90.68,128.06,82.0,192.36,45.19,122.08,111.85,24.86,47.91
2017-03-20,64.93,141.46,856.97,139.94,172.07,90.03,128.07,82.0,193.01,44.98,120.2,113.23,24.44,47.21
2017-03-21,64.21,139.84,843.2,138.51,169.47,87.39,127.25,81.83,192.13,44.8,118.7,111.06,23.02,46.42
2017-03-22,65.03,141.42,848.06,139.59,169.3,87.53,126.26,81.76,192.22,44.81,120.08,111.99,22.94,46.16
2017-03-23,64.87,140.92,847.38,139.53,169.89,87.39,125.9,81.86,192.14,44.77,120.26,112.55,23.07,46.28
2017-03-24,64.98,140.64,845.61,140.34,168.66,87.29,125.48,81.23,191.51,44.73,119.26,113.87,23.12,46.25
2017-03-27,65.1,140.88,846.82,140.32,167.44,87.24,125.8,81.25,190.43,44.7,118.83,114.02,23.03,46.25
2017-03-28,65.29,143.8,856.0,141.76,168.31,88.6,125.66,81.84,190.99,44.7,118.53,113.9,23.48,47.0
2017-03-29,65.47,144.12,874.32,142.65,166.59,88.27,124.92,82.02,190.68,44.67,120.72,114.23,23.35,46.72
2017-03-30,65.71,143.93,876.34,142.41,167.36,89.03,124.66,83.7,191.28,44.55,122.08,113.96,23.87,47.53
2017-03-31,65.86,143.66,886.54,142.05,166.68,87.84,124.55,82.01,191.33,44.41,121.24,114.71,23.59,47.23
2017-04-03,65.55,143.7,891.51,142.28,166.87,87.52,124.69,82.07,190.72,44.47,119.29,116.36,23.59,47.13
2017-04-04,65.73,144.77,906.83,141.73,166.86,87.31,124.68,82.37,190.19,44.18,118.3,115.61,23.44,46.97
2017-04-05,65.56,144.02,909.28,141.85,165.83,86.19,124.8,82.53,190.24,43.8,116.21,114.8,23.17,47.0
2017-04-06,65.73,143.66,898.28,141.17,166.47,86.48,125.05,83.01,189.89,43.67,115.49,115.19,23.26,47.31
2017-04-07,65.68,143.34,894.88,140.78,166.17,86.18,124.92,82.76,189.99,43.83,115.62,114.74,23.16,47.15
2017-04-10,65.53,143.17,907.04,141.04,166.35,85.88,124.34,83.13,189.71,43.59,117.41,114.73,23.02,47.06
2017-04-11,65.48,141.63,902.36,139.92,165.7,85.73,124.22,82.84,190.07,43.58,116.89,114.95,22.92,47.26
2017-04-12,65.23,141.8,896.23,139.58,165.11,85.4,125.4,82.97,189.7,43.48,114.57,114.11,22.65,46.89
2017-04-13,64.95,141.05,884.67,139.39,162.9,84.4,124.99,81.69,188.65,42.67,118.35,113.73,22.34,46.42
2017-04-17,65.48,141.83,901.99,141.42,164.35,85.86,125.72,81.58,190.36,43.31,118.83,115.18,22.81,47.05
2017-04-18,65.39,141.2,903.78,140.96,163.69,85.16,121.82,81.05,190.22,43.43,118.22,116.32,22.71,46.89
2017-04-19,65.04,140.68,899.2,142.27,162.76,84.46,121.37,80.49,189.83,43.59,120.49,117.55,22.74,46.86
2017-04-20,65.5,142.44,902.06,143.8,164.98,85.55,121.87,81.01,191.16,43.98,118.72,118.87,23.07,46.65
2017-04-21,66.4,142.27,898.53,143.68,163.41,84.52,121.76,80.69,191.5,43.53,116.82,118.44,22.71,46.75
2017-04-24,67.53,143.64,907.41,145.47,165.78,87.5,122.89,81.11,194.23,44.13,119.54,120.34,23.63,47.55
2017-04-25,67.92,144.53,907.62,146.49,167.53,88.26,123.43,81.73,195.13,43.76,120.55,118.78,23.98,47.23
2017-04-26,67.83,143.68,909.29,146.56,167.63,88.43,123.51,81.4,195.0,43.8,120.73,119.74,23.89,47.15
2017-04-27,68.27,143.79,918.38,147.7,166.55,87.61,123.74,81.26,196.11,43.65,126.91,120.09,23.65,47.22
2017-04-28,68.46,143.65,924.99,150.25,165.21,87.0,123.47,81.65,195.83,43.64,127.78,134.62,23.34,47.06
2017-05-01,69.41,146.58,948.23,152.46,165.44,87.06,123.34,82.06,194.81,43.48,131.59,133.68,23.61,47.18
2017-05-02,69.3,147.51,946.94,152.78,166.05,86.5,123.7,82.05,196.53,43.6,133.41,134.12,23.53,47.12
2017-05-03,69.08,147.06,941.03,151.8,166.73,87.0,123.33,82.7,197.63,43.72,130.43,131.97,23.77,47.4
2017-05-04,68.81,146.53,937.53,150.85,166.34,87.1,123.95,81.64,199.51,44.59,130.15,141.89,23.85,47.61
2017-05-05,69.0,148.96,934.15,150.24,166.55,87.0,123.51,82.02,199.4,44.64,128.82,138.03,23.74,47.65
2017-05-08,68.94,153.01,949.04,151.06,165.02,87.1,123.25,82.89,198.65,44.68,124.48,137.0,23.96,47.68
2017-05-09,69.04,153.99,952.82,150.48,163.46,86.75,123.21,82.31,197.96,44.67,124.7,138.17,23.98,47.12
2017-05-10,69.31,153.26,948.95,150.29,163.72,87.43,122.81,81.91,196.64,44.5,120.95,137.01,24.15,47.16
2017-05-11,68.46,153.95,947.62,150.04,163.27,87.16,123.2,82.61,196.75,43.86,119.04,137.46,24.07,46.93
2017-05-12,68.38,156.1,961.35,150.33,163.32,86.92,123.64,82.55,196.57,43.96,120.08,138.67,24.0,46.76
2017-05-15,68.43,155.7,957.97,150.19,163.8,87.34,126.99,82.8,197.63,44.04,120.93,138.46,24.06,47.11
2017-05-16,69.41,155.47,966.07,149.78,163.61,87.61,127.77,82.55,197.91,43.69,120.3,138.61,23.99,47.18
2017-05-17,67.48,150.25,944.76,144.85,161.26,84.27,126.67,81.99,194.84,43.08,116.15,136.08,22.57,46.29
2017-05-18,67.71,152.54,958.49,147.66,161.62,83.96,126.97,81.75,195.24,42.98,116.67,137.69,22.74,46.2
2017-05-19,67.69,153.06,959.84,148.06,163.24,84.78,127.0,81.93,195.8,43.16,113.84,138.43,23.05,46.54
2017-05-22,68.45,153.99,970.67,148.24,165.13,84.7,127.26,82.29,198.51,43.73,115.42,138.1,23.04,46.8
2017-05-23,68.68,153.8,971.54,148.07,165.48,85.76,127.52,82.58,197.73,43.68,104.64,138.22,23.39,47.03
2017-05-24,68.77,153.34,980.35,150.04,164.93,85.71,127.51,82.29,197.49,43.53,101.08,138.65,23.36,46.96
2017-05-25,69.62,153.87,993.38,151.96,165.3,85.35,127.53,81.75,199.54,43.95,98.5,141.39,23.25,47.38
2017-05-26,69.96,153.61,995.78,152.13,165.69,85.36,126.92,81.55,200.67,44.71,97.7,142.1,23.24,47.41
2017-05-30,70.41,153.67,996.7,152.38,165.11,83.9,127.11,81.1,202.44,45.0,97.78,143.33,22.91,47.1
2017-05-31,69.84,152.76,994.62,151.46,165.28,82.15,128.25,80.5,204.47,45.66,98.03,145.2,22.41,47.12
2017-06-01,70.1,153.18,995.95,151.53,166.66,83.06,128.78,80.7,204.35,46.1,100.58,145.91,22.63,47.42
2017-06-02,71.76,155.45,1006.73,153.61,166.29,82.64,130.08,79.5,206.7,46.5,101.83,149.7,22.45,47.51
2017-06-05,72.28,153.93,1011.34,153.63,166.52,82.79,130.36,80.12,206.22,46.62,101.61,148.83,22.41,47.54
2017-06-06,72.52,154.45,1003.0,152.81,166.13,82.96,130.83,81.21,205.41,46.36,101.47,148.62,22.23,47.23
2017-06-07,72.39,155.37,1010.07,153.12,166.5,83.91,130.75,80.91,205.01,46.56,100.14,149.13,22.6,47.9
2017-06-08,71.95,154.99,1010.27,154.71,166.94,84.95,130.55,80.62,205.94,46.72,102.92,151.82,22.97,48.39
2017-06-09,70.32,148.98,978.31,149.6,170.0,86.96,131.53,82.13,206.93,47.29,105.38,148.85,23.67,49.4
2017-06-12,69.78,145.42,964.91,148.44,170.5,86.98,131.82,82.93,207.39,47.17,106.88,143.41,23.78,49.1
2017-06-13,70.65,146.59,980.79,150.68,171.47,87.27,132.02,82.96,209.11,47.46,108.0,144.38,23.77,49.57
2017-06-14,70.27,145.16,976.47,150.25,171.45,87.09,132.77,82.07,210.01,47.64,118.0,144.3,23.76,49.77
2017-06-15,69.9,144.29,964.17,149.8,170.55,86.57,133.04,82.26,211.29,48.12,117.98,144.02,23.54,49.78
2017-06-16,70.0,142.27,987.71,150.64,170.48,86.18,134.35,83.49,213.24,48.21,113.98,145.26,23.43,49.89
2017-06-19,70.87,146.34,995.17,152.87,171.55,88.07,134.07,82.76,213.36,48.89,116.16,149.7,23.91,50.28
2017-06-20,69.91,145.01,992.59,152.25,170.55,87.52,134.22,82.31,213.36,48.77,119.05,146.99,23.49,49.86
2017-06-21,70.27,145.87,1002.23,153.91,169.62,87.12,134.91,81.44,212.86,48.57,123.58,149.42,23.13,49.59
2017-06-22,70.26,145.63,1001.3,153.4,168.32,87.02,136.05,81.08,212.22,49.27,126.23,149.69,22.93,49.55
2017-06-23,71.21,146.28,1003.74,155.07,167.22,86.86,136.43,81.61,212.9,49.08,126.07,153.5,22.82,49.17
2017-06-26,70.53,145.82,993.98,153.59,167.49,87.24,136.34,81.24,212.61,48.91,125.09,151.67,22.89,49.55
2017-06-27,69.21,143.73,976.78,150.58,167.35,88.05,135.01,81.11,209.78,48.67,122.11,149.34,23.27,49.68
2017-06-28,69.8,145.83,990.33,153.24,169.89,89.82,133.82,81.53,210.62,48.48,125.81,152.24,23.88,50.6
2017-06-29,68.49,143.68,975.93,151.04,169.3,91.15,132.64,80.7,207.85,48.73,122.43,148.62,24.32,51.01
2017-06-30,68.93,144.02,968.0,150.98,169.37,91.4,132.29,80.73,208.19,48.61,121.67,150.12,24.26,51.02
2017-07-03,68.17,143.5,953.66,148.43,171.8,92.75,132.9,82.1,209.83,48.71,121.08,149.03,24.68,51.83
2017-07-05,69.08,144.09,971.4,150.34,171.85,93.68,133.64,80.85,209.76,49.0,125.05,151.94,24.92,52.27
2017-07-06,68.57,142.73,965.14,148.82,170.2,93.38,132.52,80.12,208.02,47.94,121.09,149.74,24.71,51.23
2017-07-07,69.46,144.18,978.76,151.44,171.14,93.85,132.54,80.22,209.59,48.44,123.06,151.95,24.83,51.75
2017-07-10,69.98,145.06,996.47,153.5,170.25,93.19,131.55,80.16,210.49,48.23,123.76,151.58,24.89,51.88
2017-07-11,69.99,145.53,994.13,155.27,169.24,92.83,131.23,80.6,209.66,48.15,124.32,151.59,24.6,51.47
2017-07-12,71.15,145.74,1006.51,158.9,169.92,92.51,132.23,80.96,211.3,48.43,124.94,152.51,24.35,51.45
2017-07-13,71.77,147.77,1000.63,159.26,169.69,93.1,131.86,80.97,211.09,48.08,126.91,152.19,24.62,52.06
2017-07-14,72.78,149.04,1001.81,159.97,169.47,92.25,132.6,81.28,211.77,48.91,126.71,154.3,24.21,52.36
2017-07-17,73.35,149.56,1010.04,159.73,170.16,91.39,132.15,80.86,211.68,48.76,125.78,156.21,24.02,53.35
2017-07-18,73.3,150.08,1024.45,162.86,170.31,91.07,134.46,80.6,211.31,48.74,126.77,156.02,23.9,53.53
2017-07-19,73.86,151.02,1026.87,164.14,171.2,91.2,135.21,80.85,212.1,49.43,127.3,159.28,24.06,53.06
2017-07-20,74.22,150.34,1028.7,164.53,171.33,91.2,136.57,80.86,212.45,50.85,129.81,160.17,23.94,53.91
2017-07-21,73.79,150.27,1025.67,164.43,171.34,90.89,135.31,80.12,211.16,50.84,131.79,158.87,23.8,53.36
2017-07-24,73.6,152.09,1038.95,166.0,171.37,91.28,133.01,79.87,210.0,50.8,130.74,161.19,23.91,53.47
2017-07-25,74.19,152.74,1039.87,165.28,172.94,92.8,131.88,80.27,199.39,50.83,129.35,158.56,24.48,53.73
2017-07-26,74.05,153.46,1052.8,165.61,173.02,91.93,130.95,80.37,199.03,50.4,131.07,158.69,24.21,53.39
2017-07-27,73.16,150.56,1046.0,170.44,173.05,91.55,130.83,80.83,200.05,50.11,133.92,157.26,24.11,52.86
2017-07-28,73.04,149.5,1020.04,172.45,174.0,91.28,131.85,79.6,199.72,49.61,137.99,173.06,24.03,52.66
2017-07-31,72.7,148.73,987.78,169.25,174.97,91.8,132.72,80.04,201.17,49.18,137.34,167.23,24.12,53.03
2017-08-01,72.58,150.05,996.19,169.86,176.29,93.03,132.51,80.17,203.18,49.15,137.79,169.43,24.45,53.71
2017-08-02,72.26,157.14,995.89,169.3,177.85,93.11,132.16,80.6,205.41,49.23,137.97,167.99,24.59,53.91
2017-08-03,72.15,155.57,986.92,168.59,178.99,92.5,133.35,80.49,207.62,49.16,136.72,170.46,24.37,53.82
2017-08-04,72.68,156.39,987.58,169.62,179.92,93.66,133.18,80.21,207.65,49.26,136.64,169.3,24.97,54.02
2017-08-07,72.4,158.81,992.27,171.98,178.04,94.02,132.86,80.16,207.44,49.3,138.33,174.01,24.96,53.71
2017-08-08,72.79,160.08,989.84,171.23,176.43,93.68,132.27,79.96,206.43,48.88,136.04,173.62,24.9,53.79
2017-08-09,72.47,161.06,982.01,171.18,178.06,93.53,133.23,80.21,206.48,48.77,136.85,175.77,24.74,54.04
2017-08-10,71.41,155.32,956.92,167.4,176.36,92.19,133.09,78.97,206.23,48.06,132.3,171.23,24.12,51.95
2017-08-11,72.5,157.48,967.99,168.08,175.34,91.42,133.1,78.21,205.98,48.54,132.93,173.56,23.86,52.19
2017-08-14,73.59,159.85,983.3,170.75,177.29,92.49,133.48,78.23,207.37,49.08,133.96,174.16,24.42,52.83
2017-08-15,73.22,161.6,982.74,171.0,177.47,92.73,133.38,78.04,207.18,48.82,135.21,177.97,24.47,53.15
2017-08-16,73.65,160.95,978.18,170.0,178.54,92.09,134.17,77.47,207.92,49.81,136.55,178.46,24.19,52.88
2017-08-17,72.4,157.86,960.57,166.91,177.16,90.65,133.04,76.26,205.35,49.29,134.63,169.36,23.64,51.8
2017-08-18,72.49,157.5,958.47,167.41,177.56,90.74,132.63,76.64,203.53,48.74,133.4,168.61,23.62,52.1
2017-08-21,72.15,157.21,953.29,167.78,178.34,90.63,133.45,76.38,204.55,48.88,133.43,167.98,23.38,52.19
2017-08-22,73.16,159.78,966.9,169.64,180.45,91.56,134.7,76.74,205.46,49.71,138.2,172.55,23.83,52.66
2017-08-23,72.72,159.98,958.0,168.71,179.98,91.67,132.8,76.61,202.67,49.64,135.67,172.85,23.76,52.77
2017-08-24,72.69,159.27,952.45,167.74,178.43,91.52,132.89,76.33,202.12,49.38,137.78,175.31,23.84,52.79
2017-08-25,72.82,159.86,945.26,166.32,179.6,91.89,131.68,76.72,202.13,49.35,137.54,172.55,23.77,52.65
2017-08-28,72.83,161.47,946.02,167.24,178.7,91.6,131.74,76.47,202.46,50.26,139.02,175.11,23.72,52.27
2017-08-29,73.05,162.91,954.06,168.05,178.62,91.1,132.21,76.45,202.92,50.15,138.38,173.99,23.58,52.09
2017-08-30,74.01,163.35,967.59,169.92,180.35,91.31,131.07,76.1,203.69,50.11,138.45,174.88,23.87,52.36
2017-08-31,74.77,164.0,980.6,171.97,181.16,90.89,132.37,76.33,204.32,50.94,142.41,176.74,23.89,52.28
2017-09-01,73.94,164.05,978.25,172.02,180.73,91.7,131.03,76.57,203.56,51.18,144.08,176.38,24.09,52.33
2017-09-05,73.61,162.08,965.27,170.72,176.98,89.51,129.9,77.18,200.98,51.03,144.72,179.33,23.31,51.2
2017-09-06,73.4,161.91,967.8,172.09,176.79,90.11,130.67,78.78,202.05,51.19,145.12,176.63,23.41,51.27
2017-09-07,74.34,161.26,979.47,173.21,173.99,88.53,132.19,79.03,204.46,51.49,143.5,179.99,22.97,50.28
2017-09-08,73.98,158.63,965.9,170.95,175.5,88.42,130.98,78.82,205.69,52.02,141.19,181.44,22.89,50.43
2017-09-11,74.76,161.5,977.96,173.51,177.87,89.79,133.21,79.25,209.56,52.45,142.93,184.12,23.36,51.53
2017-09-12,74.68,160.86,982.58,172.96,178.63,90.89,132.63,79.5,209.64,52.25,144.07,185.66,23.95,51.99
2017-09-13,75.21,159.65,999.6,173.05,178.92,91.15,132.45,79.77,209.49,52.0,146.46,183.57,24.33,51.59
2017-09-14,74.77,158.28,992.21,170.96,178.57,90.97,134.18,80.09,211.43,51.69,144.61,184.86,24.24,51.13
2017-09-15,75.31,159.88,986.79,171.64,179.89,91.62,134.45,80.07,213.35,51.76,146.69,184.5,24.38,51.56
2017-09-18,75.16,158.67,974.19,170.01,181.47,92.92,135.38,80.09,213.76,52.08,143.64,188.34,24.7,51.7
2017-09-19,75.44,158.73,969.86,172.52,183.01,93.94,135.22,80.22,213.56,51.41,142.83,187.18,24.86,52.04
2017-09-20,74.94,156.07,973.21,172.17,183.82,94.6,133.22,80.55,210.51,51.89,142.92,188.78,25.06,52.4
2017-09-21,74.21,153.39,964.65,171.11,183.16,95.03,131.75,79.89,210.44,51.43,142.92,186.32,25.16,52.42
2017-09-22,74.41,151.89,955.1,170.54,181.86,94.83,131.39,79.92,210.76,52.51,142.82,188.0,25.02,52.37
2017-09-25,73.26,150.55,939.79,162.87,182.52,94.12,131.17,80.98,210.73,52.61,143.96,184.89,24.76,52.2
2017-09-26,73.26,153.14,938.6,164.21,181.86,93.7,130.94,80.89,211.03,52.85,139.7,184.2,24.81,52.12
2017-09-27,73.85,154.23,950.87,167.68,183.27,95.18,129.75,81.43,209.48,52.15,139.45,184.78,25.41,52.76
2017-09-28,73.87,153.28,956.4,168.73,183.21,95.38,129.47,82.19,209.55,53.64,138.34,183.04,25.45,53.01
2017-09-29,74.49,154.12,961.35,170.87,183.32,95.51,130.01,81.98,209.9,53.36,140.29,186.27,25.34,53.02
2017-10-02,74.61,153.81,959.19,169.47,185.41,96.84,131.22,81.63,212.76,53.68,140.92,187.22,25.62,53.65
2017-10-03,74.26,154.48,957.1,169.96,185.67,97.35,132.1,81.76,214.57,53.75,141.48,186.45,25.86,53.8
2017-10-04,74.69,153.48,965.45,168.42,185.83,96.36,132.89,81.79,216.52,54.34,141.93,185.98,25.71,53.8
2017-10-05,75.97,155.39,980.85,171.24,187.12,97.09,133.19,82.02,216.37,54.92,143.79,186.61,26.13,54.43
2017-10-06,76.0,155.3,989.58,172.23,187.43,96.92,133.22,81.71,216.52,55.0,141.3,187.04,26.21,54.47
2017-10-09,76.29,155.84,990.99,172.5,187.5,96.41,133.45,82.03,216.68,54.66,141.14,188.13,25.85,54.33
2017-10-10,76.29,155.9,987.2,171.59,188.0,97.13,133.9,82.26,216.75,55.4,143.84,188.67,25.93,54.66
2017-10-11,76.42,156.55,995.0,172.74,187.46,96.84,136.65,82.6,216.51,54.44,141.23,192.46,25.83,54.88
2017-10-12,77.12,156.0,1000.93,172.55,186.3,95.99,136.83,82.43,217.59,54.71,141.46,192.38,25.45,54.74
2017-10-13,77.49,156.99,1002.94,173.74,187.37,95.86,136.43,82.41,217.72,54.65,140.61,192.81,25.83,54.67
2017-10-16,77.65,159.88,1006.34,174.52,187.96,97.84,136.12,82.81,218.72,54.63,140.84,193.37,26.24,54.71
2017-10-17,77.59,160.47,1009.13,176.11,187.39,97.62,140.79,82.96,217.75,55.06,143.16,194.27,26.2,53.96
2017-10-18,77.61,159.76,997.0,176.03,187.85,97.99,140.68,82.76,218.27,55.77,140.24,194.23,26.48,54.46
2017-10-19,77.91,155.98,986.61,174.56,187.21,98.11,142.04,82.74,219.24,56.0,140.46,196.85,26.58,52.85
2017-10-20,78.81,156.25,982.91,174.98,189.04,99.51,142.4,83.11,221.32,56.32,139.02,200.88,27.17,53.12
2017-10-23,78.83,156.17,966.3,171.27,189.39,99.34,143.62,83.24,221.55,56.08,135.2,202.76,27.16,52.51
2017-10-24,78.86,157.1,975.9,171.8,189.78,100.92,141.64,83.47,234.65,55.38,136.66,203.72,27.68,52.88
2017-10-25,78.63,156.41,972.91,170.6,188.71,101.02,142.36,83.17,237.68,55.49,132.01,201.75,27.63,51.75
